site_id,soil_ph,soil_organic_carbon_gkg,soil_nitrogen_gkg,soil_clay_pct,soil_sand_pct,soil_cec_cmolkg,soil_bulk_density_gcm3
11040,6.1,15.444646771097048,1.3396468519259908,35,46,11.182493960703473,1.2
11041,6.0,11.182493960703473,1.181472265498201,31,50,10.023176380641601,1.24
11042,6.1,11.182493960703473,1.2933187402641826,31,49,12.463738035001692,1.25
11043,5.8,15.444646771097048,1.3631606937057947,34,45,11.182493960703473,1.18
11044,5.9,12.463738035001692,1.3396468519259908,30,45,10.023176380641601,1.21
11045,6.0,8.974182454814718,1.0339912586467506,31,53,10.023176380641601,1.27
11046,6.1,10.023176380641601,1.1170000166126748,34,47,10.023176380641601,1.25
11047,6.0,8.974182454814718,1.0339912586467506,31,53,10.023176380641601,1.27
11048,5.9,10.023176380641601,1.0750806076741224,36,46,10.023176380641601,1.28
11049,6.1,10.023176380641601,1.0137527074704766,33,48,10.023176380641601,1.27
11050,5.9,10.023176380641601,0.9155408290138962,33,49,10.023176380641601,1.29
11051,6.0,10.023176380641601,0.9937155332430823,34,50,10.023176380641601,1.26
11052,5.9,10.023176380641601,1.0750806076741224,36,46,10.023176380641601,1.28
11053,5.9,10.023176380641601,1.0544332106438876,33,49,8.974182454814718,1.26
11054,6.0,10.023176380641601,1.0339912586467506,35,49,10.023176380641601,1.29
11055,6.0,8.974182454814718,1.0339912586467506,32,49,10.023176380641601,1.3
11056,5.8,10.023176380641601,0.8964808793049515,31,49,10.023176380641601,1.29
11057,6.0,13.879731724872837,1.1597662537849152,34,50,12.463738035001692,1.23
11058,6.0,12.463738035001692,1.3163669767810915,35,46,11.182493960703473,1.21
11059,5.9,12.463738035001692,1.509290389936298,34,44,11.182493960703473,1.2
11060,6.0,12.463738035001692,1.3396468519259908,36,49,10.023176380641601,1.18
11061,5.8,8.974182454814718,0.9542373206359396,33,52,8.974182454814718,1.25
11062,5.9,8.025013499434122,0.8589280418463421,32,48,8.974182454814718,1.3
11063,5.9,10.023176380641601,0.9937155332430823,36,44,10.023176380641601,1.29
11064,5.8,8.974182454814718,0.9542373206359396,33,52,8.974182454814718,1.25
11065,5.9,8.974182454814718,0.9937155332430823,33,50,8.974182454814718,1.27
11066,5.9,8.974182454814718,0.9542373206359396,28,56,8.025013499434122,1.3
11067,5.8,8.974182454814718,0.8964808793049515,29,54,8.025013499434122,1.31
11068,5.8,10.023176380641601,0.9738777322304477,29,49,10.023176380641601,1.25
11069,5.9,11.182493960703473,1.1382762204968184,31,46,10.023176380641601,1.28
11070,5.9,12.463738035001692,1.181472265498201,33,46,11.182493960703473,1.23
11071,6.0,13.879731724872837,1.1170000166126748,33,46,12.463738035001692,1.24
11072,5.8,12.463738035001692,1.2933187402641826,32,49,10.023176380641601,1.22
11073,6.0,13.879731724872837,1.2255409284924679,31,49,11.182493960703473,1.23
11074,6.0,13.879731724872837,1.1170000166126748,33,46,12.463738035001692,1.24
11075,5.9,12.463738035001692,1.181472265498201,33,46,11.182493960703473,1.23
11076,5.7,13.879731724872837,1.2933187402641826,36,42,11.182493960703473,1.21
11077,5.7,15.444646771097048,1.3163669767810915,38,39,11.182493960703473,1.16
11078,5.8,13.879731724872837,1.4351296512898744,37,41,11.182493960703473,1.15
11079,5.7,15.444646771097048,1.509290389936298,40,39,11.182493960703473,1.19
11080,5.8,15.444646771097048,1.2933187402641826,39,41,11.182493960703473,1.22
11081,5.7,15.444646771097048,1.3869108535242765,39,38,10.023176380641601,1.21
11082,5.8,13.879731724872837,1.4351296512898744,37,41,11.182493960703473,1.15
11083,6.0,11.182493960703473,1.1382762204968184,31,49,10.023176380641601,1.25
11084,6.1,12.463738035001692,1.0544332106438876,34,51,11.182493960703473,1.24
11085,5.9,11.182493960703473,1.0137527074704766,27,52,11.182493960703473,1.26
11086,6.0,11.182493960703473,1.1382762204968184,32,46,10.023176380641601,1.24
11087,6.1,10.023176380641601,1.0544332106438876,31,48,11.182493960703473,1.3
11088,5.9,12.463738035001692,1.203396426255937,34,47,10.023176380641601,1.24
11089,6.0,11.182493960703473,1.1382762204968184,31,49,10.023176380641601,1.25
11090,6.1,11.182493960703473,1.1170000166126748,34,47,10.023176380641601,1.28
11091,6.0,11.182493960703473,1.1382762204968184,32,46,10.023176380641601,1.24
11092,5.6,13.879731724872837,1.585709659315846,43,39,12.463738035001692,1.17
11093,5.4,17.17414536944306,1.801065834699079,47,36,12.463738035001692,1.16
11094,5.5,13.879731724872837,1.3869108535242765,44,28,12.463738035001692,1.2
11095,5.5,15.444646771097048,1.4843225333848165,46,33,11.182493960703473,1.21
11096,5.6,13.879731724872837,1.509290389936298,41,34,8.974182454814718,1.16
11097,5.6,15.444646771097048,1.4596031111569499,45,38,12.463738035001692,1.16
11098,5.6,15.444646771097048,1.7456010150169163,43,36,11.182493960703473,1.19
11099,5.3,19.085536923187668,2.3871877336213347,43,33,13.879731724872837,1.16
11100,5.5,17.17414536944306,1.7731947639642978,45,36,11.182493960703473,1.16
11101,5.4,21.197951281441636,2.287081207383118,45,38,13.879731724872837,1.16
11102,5.6,15.444646771097048,1.4843225333848165,41,38,12.463738035001692,1.23
11103,5.5,19.085536923187668,1.7731947639642978,45,33,12.463738035001692,1.17
11104,5.6,17.17414536944306,1.691234472349262,43,41,12.463738035001692,1.18
11105,5.6,15.444646771097048,1.801065834699079,44,39,10.023176380641601,1.16
11106,5.6,15.444646771097048,1.718281828459045,48,35,12.463738035001692,1.22
11107,5.4,19.085536923187668,1.9153794999769969,42,38,12.463738035001692,1.19
11108,5.5,17.17414536944306,2.0648542032930024,50,33,13.879731724872837,1.14
11109,5.4,17.17414536944306,1.9446795510655241,47,31,12.463738035001692,1.19
11110,5.4,19.085536923187668,1.9446795510655241,48,28,13.879731724872837,1.16
11111,5.5,19.085536923187668,1.9153794999769969,46,34,12.463738035001692,1.13
11112,5.5,19.085536923187668,2.2543742028896707,48,31,12.463738035001692,1.12
11113,5.3,21.197951281441636,2.034358394435676,49,32,13.879731724872837,1.12
11114,5.4,19.085536923187668,2.158192909689767,45,31,12.463738035001692,1.13
11115,5.5,17.17414536944306,1.8863709892679585,49,31,12.463738035001692,1.18
11116,5.4,17.17414536944306,1.8576511180631639,43,31,11.182493960703473,1.16
11117,5.6,17.17414536944306,1.5599814183292713,44,28,12.463738035001692,1.2
11118,5.6,15.444646771097048,1.3869108535242765,44,32,11.182493960703473,1.21
11119,5.5,15.444646771097048,1.4596031111569499,45,27,12.463738035001692,1.19
11120,5.7,17.17414536944306,1.4843225333848165,45,30,12.463738035001692,1.19
11121,5.6,15.444646771097048,1.3396468519259908,42,30,11.182493960703473,1.21
11122,5.6,15.444646771097048,1.3869108535242765,44,32,11.182493960703473,1.21
11123,5.6,15.444646771097048,1.4351296512898744,44,27,12.463738035001692,1.19
11124,5.7,15.444646771097048,1.3396468519259908,44,31,11.182493960703473,1.2
11125,5.7,17.17414536944306,1.6116964734231178,42,31,12.463738035001692,1.2
11126,5.7,15.444646771097048,1.3631606937057947,42,32,11.182493960703473,1.22
11127,5.6,13.879731724872837,1.5599814183292713,40,37,11.182493960703473,1.22
11128,5.6,12.463738035001692,1.2933187402641826,42,39,11.182493960703473,1.27
11129,5.6,15.444646771097048,1.203396426255937,43,31,11.182493960703473,1.21
11130,5.5,15.444646771097048,1.4108997064172097,44,35,11.182493960703473,1.21
11131,5.5,19.085536923187668,1.8292170143515598,44,33,12.463738035001692,1.19
11132,5.6,13.879731724872837,1.509290389936298,37,41,11.182493960703473,1.19
11133,5.5,13.879731724872837,1.3869108535242765,46,33,12.463738035001692,1.19
11134,5.5,15.444646771097048,1.4843225333848165,45,30,13.879731724872837,1.18
11135,5.6,17.17414536944306,1.534509177617855,45,34,12.463738035001692,1.19
11136,5.6,15.444646771097048,1.509290389936298,44,35,12.463738035001692,1.22
11137,5.5,15.444646771097048,1.534509177617855,43,31,11.182493960703473,1.19
11138,5.5,17.17414536944306,1.5599814183292713,42,35,11.182493960703473,1.2
11139,5.6,17.17414536944306,1.509290389936298,41,35,12.463738035001692,1.2
11140,5.6,15.444646771097048,1.6116964734231178,40,27,10.023176380641601,1.21
11141,5.5,15.444646771097048,1.4351296512898744,42,32,11.182493960703473,1.2
11142,5.5,15.444646771097048,1.4351296512898744,42,32,11.182493960703473,1.2
11143,5.5,17.17414536944306,1.5599814183292713,42,35,11.182493960703473,1.2
11144,5.5,15.444646771097048,1.4843225333848165,40,35,12.463738035001692,1.19
11145,5.7,15.444646771097048,1.3396468519259908,38,38,8.974182454814718,1.21
11146,5.6,17.17414536944306,1.4351296512898744,42,28,11.182493960703473,1.22
11147,5.5,19.085536923187668,1.8292170143515598,44,33,12.463738035001692,1.19
11148,5.5,15.444646771097048,1.4843225333848165,44,36,12.463738035001692,1.21
11149,5.5,15.444646771097048,1.7731947639642978,45,31,12.463738035001692,1.18
11150,5.6,15.444646771097048,1.4596031111569499,42,35,12.463738035001692,1.19
11151,5.4,17.17414536944306,1.9446795510655241,45,31,11.182493960703473,1.14
11152,5.5,17.17414536944306,1.7731947639642978,46,30,11.182493960703473,1.16
11153,5.6,17.17414536944306,1.7456010150169163,45,32,12.463738035001692,1.16
11154,5.5,11.182493960703473,1.0959355144943643,37,38,8.974182454814718,1.33
11155,5.6,10.023176380641601,1.0750806076741224,34,40,8.025013499434122,1.39
11156,5.5,11.182493960703473,1.0959355144943643,37,36,8.974182454814718,1.35
11157,5.5,11.182493960703473,1.0959355144943643,37,38,8.974182454814718,1.33
11158,5.5,8.974182454814718,0.9542373206359396,33,47,7.166169912567652,1.3
11159,5.7,10.023176380641601,0.9738777322304477,35,37,8.974182454814718,1.35
11160,5.6,10.023176380641601,1.0750806076741224,34,40,8.025013499434122,1.39
11161,5.5,11.182493960703473,1.0544332106438876,38,39,8.974182454814718,1.33
11162,6.0,8.974182454814718,0.9347923344020317,29,52,8.974182454814718,1.26
11163,5.9,11.182493960703473,1.1597662537849152,34,39,8.974182454814718,1.23
11164,6.1,8.974182454814718,0.9542373206359396,33,42,8.974182454814718,1.26
11165,6.0,8.974182454814718,0.9347923344020317,29,52,8.974182454814718,1.26
11166,6.1,8.025013499434122,0.7860384307500734,27,51,8.974182454814718,1.29
11167,6.1,8.974182454814718,0.9542373206359396,33,42,8.974182454814718,1.26
11168,6.1,8.974182454814718,0.9155408290138962,28,49,8.974182454814718,1.25
11169,6.0,8.974182454814718,0.8776105792643432,30,49,8.974182454814718,1.26
11170,5.9,12.463738035001692,1.1382762204968184,30,49,8.974182454814718,1.35
11171,6.0,10.023176380641601,0.9738777322304477,27,57,8.025013499434122,1.3
11172,6.0,10.023176380641601,1.0544332106438876,27,52,8.025013499434122,1.31
11173,5.9,11.182493960703473,1.1170000166126748,27,52,8.974182454814718,1.38
11174,5.7,12.463738035001692,1.181472265498201,35,47,8.974182454814718,1.33
11175,5.8,12.463738035001692,1.0959355144943643,34,50,10.023176380641601,1.32
11176,5.9,10.023176380641601,1.0339912586467506,29,52,8.025013499434122,1.4
11177,5.7,13.879731724872837,1.1170000166126748,36,38,10.023176380641601,1.26
11178,5.8,13.879731724872837,1.181472265498201,35,38,10.023176380641601,1.31
11179,5.7,13.879731724872837,1.3163669767810915,38,34,12.463738035001692,1.27
11180,5.7,12.463738035001692,1.1170000166126748,35,37,8.974182454814718,1.32
11181,5.9,12.463738035001692,1.0750806076741224,31,47,10.023176380641601,1.26
11182,5.9,10.023176380641601,1.0959355144943643,30,52,8.974182454814718,1.27
11183,5.9,10.023176380641601,1.0959355144943643,30,52,8.974182454814718,1.27
11184,5.9,10.023176380641601,1.0959355144943643,30,52,8.974182454814718,1.27
11185,5.9,10.023176380641601,0.9937155332430823,27,53,8.025013499434122,1.29
11186,6.0,10.023176380641601,0.9542373206359396,25,54,8.974182454814718,1.28
11187,5.9,12.463738035001692,1.0750806076741224,31,47,10.023176380641601,1.26
11188,5.9,10.023176380641601,0.9738777322304477,27,48,10.023176380641601,1.31
11189,6.0,11.182493960703473,0.9347923344020317,26,51,8.974182454814718,1.26
11190,6.0,10.023176380641601,1.0339912586467506,30,52,10.023176380641601,1.29
11191,5.9,11.182493960703473,0.9937155332430823,32,46,8.974182454814718,1.25
11192,5.9,10.023176380641601,0.9155408290138962,31,49,8.025013499434122,1.29
11193,5.9,8.974182454814718,0.9738777322304477,26,53,8.025013499434122,1.27
11194,5.9,8.974182454814718,0.9738777322304477,26,53,8.025013499434122,1.27
11195,6.0,10.023176380641601,0.9738777322304477,26,51,8.025013499434122,1.29
11196,6.0,10.023176380641601,0.9738777322304477,26,51,8.025013499434122,1.29
11197,5.9,8.974182454814718,0.9937155332430823,28,51,8.025013499434122,1.31
11198,5.8,11.182493960703473,1.0959355144943643,35,40,11.182493960703473,1.29
11199,5.9,11.182493960703473,1.1382762204968184,34,43,10.023176380641601,1.34
11200,5.9,11.182493960703473,1.181472265498201,36,43,10.023176380641601,1.33
11201,5.8,12.463738035001692,1.1170000166126748,33,43,10.023176380641601,1.29
11202,5.8,11.182493960703473,1.0959355144943643,33,40,8.974182454814718,1.27
11203,5.8,11.182493960703473,1.1382762204968184,34,43,10.023176380641601,1.33
11204,5.8,11.182493960703473,1.0959355144943643,35,40,11.182493960703473,1.29
11205,5.7,11.182493960703473,1.1597662537849152,34,41,11.182493960703473,1.29
11206,5.9,8.974182454814718,0.9937155332430823,25,53,7.166169912567652,1.32
11207,5.8,12.463738035001692,1.3163669767810915,33,41,10.023176380641601,1.3
11208,5.8,11.182493960703473,1.2933187402641826,35,38,12.463738035001692,1.33
11209,5.9,11.182493960703473,1.181472265498201,27,51,8.974182454814718,1.3
11210,5.9,12.463738035001692,1.2704998375324057,36,39,10.023176380641601,1.35
11211,5.9,11.182493960703473,1.181472265498201,27,51,8.974182454814718,1.3
11212,5.8,12.463738035001692,1.2704998375324057,39,35,11.182493960703473,1.32
11213,5.9,12.463738035001692,1.181472265498201,34,46,10.023176380641601,1.35
11214,5.6,10.023176380641601,1.0339912586467506,36,40,8.025013499434122,1.27
11215,5.8,10.023176380641601,1.0137527074704766,36,39,8.025013499434122,1.31
11216,5.7,10.023176380641601,1.0339912586467506,35,41,8.025013499434122,1.34
11217,5.7,10.023176380641601,1.0339912586467506,37,38,8.974182454814718,1.33
11218,5.8,10.023176380641601,0.9937155332430823,36,47,7.166169912567652,1.31
11219,5.7,10.023176380641601,0.9937155332430823,37,39,8.025013499434122,1.35
11220,5.8,10.023176380641601,1.0137527074704766,38,38,8.025013499434122,1.31
11221,5.4,11.182493960703473,1.0137527074704766,40,35,8.974182454814718,1.33
11222,5.4,11.182493960703473,1.0959355144943643,39,38,8.974182454814718,1.32
11223,5.5,10.023176380641601,1.0959355144943643,39,38,8.025013499434122,1.3
11224,5.6,8.974182454814718,0.9937155332430823,39,44,8.025013499434122,1.34
11225,5.5,8.974182454814718,0.9347923344020317,38,36,7.166169912567652,1.33
11226,5.5,10.023176380641601,0.9155408290138962,38,31,7.166169912567652,1.31
11227,5.4,11.182493960703473,1.0137527074704766,40,35,8.974182454814718,1.33
11228,5.5,10.023176380641601,0.8776105792643432,39,34,7.166169912567652,1.33
11229,6.0,10.023176380641601,1.0339912586467506,31,46,8.974182454814718,1.26
11230,5.9,8.974182454814718,0.8776105792643432,32,57,8.974182454814718,1.3
11231,5.9,8.974182454814718,0.8776105792643432,32,48,8.974182454814718,1.29
11232,5.9,10.023176380641601,0.9155408290138962,32,47,8.974182454814718,1.27
11233,6.0,8.974182454814718,0.9347923344020317,30,45,8.974182454814718,1.28
11234,6.0,10.023176380641601,1.0339912586467506,31,46,8.974182454814718,1.26
11235,5.9,8.974182454814718,1.0137527074704766,29,48,8.025013499434122,1.24
11236,5.9,11.182493960703473,1.0959355144943643,32,43,8.974182454814718,1.31
11237,5.9,12.463738035001692,1.2479079866764717,38,41,12.463738035001692,1.32
11238,5.8,12.463738035001692,1.1170000166126748,33,40,8.974182454814718,1.33
11239,5.8,12.463738035001692,1.1170000166126748,36,40,8.974182454814718,1.33
11240,5.9,8.974182454814718,0.9347923344020317,27,55,8.025013499434122,1.33
11241,5.8,12.463738035001692,1.2933187402641826,35,36,11.182493960703473,1.3
11242,5.6,10.023176380641601,0.8964808793049515,33,44,8.025013499434122,1.36
11243,5.6,10.023176380641601,0.9542373206359396,33,46,8.025013499434122,1.35
11244,5.5,11.182493960703473,1.0750806076741224,42,34,8.974182454814718,1.36
11245,5.6,10.023176380641601,0.9738777322304477,34,42,6.38905609893065,1.33
11246,5.6,11.182493960703473,1.1170000166126748,37,40,8.025013499434122,1.32
11247,5.6,10.023176380641601,0.9542373206359396,33,46,8.025013499434122,1.35
11248,5.6,11.182493960703473,1.1170000166126748,40,34,8.025013499434122,1.34
11249,5.6,11.182493960703473,0.9347923344020317,36,45,7.166169912567652,1.33
11250,5.9,11.182493960703473,0.9937155332430823,34,43,8.025013499434122,1.32
11251,5.9,10.023176380641601,0.8776105792643432,31,48,7.166169912567652,1.35
11252,5.7,8.974182454814718,0.9155408290138962,38,39,7.166169912567652,1.33
11253,5.8,8.974182454814718,0.8404313987816374,36,42,7.166169912567652,1.31
11254,5.7,8.974182454814718,1.0137527074704766,34,45,8.025013499434122,1.33
11255,5.7,10.023176380641601,0.8589280418463421,30,49,8.025013499434122,1.32
11256,5.8,10.023176380641601,0.9738777322304477,37,41,7.166169912567652,1.33
11257,5.8,8.025013499434122,0.8221188003905089,31,51,7.166169912567652,1.36
11258,5.6,10.023176380641601,0.9155408290138962,37,44,7.166169912567652,1.32
11259,5.9,10.023176380641601,0.9738777322304477,35,42,8.025013499434122,1.33
11260,5.7,8.974182454814718,0.8964808793049515,38,42,6.38905609893065,1.3
11261,5.4,11.182493960703473,0.9937155332430823,40,34,8.974182454814718,1.32
11262,5.4,10.023176380641601,0.9347923344020317,40,36,8.974182454814718,1.33
11263,5.7,8.974182454814718,0.8589280418463421,35,43,6.38905609893065,1.33
11264,5.9,8.974182454814718,0.9155408290138962,34,41,7.166169912567652,1.34
11265,5.9,8.974182454814718,0.8964808793049515,34,46,8.025013499434122,1.36
11266,5.5,12.463738035001692,1.1382762204968184,36,39,8.974182454814718,1.35
11267,5.5,10.023176380641601,0.9738777322304477,39,37,8.025013499434122,1.3
11268,5.6,10.023176380641601,0.9155408290138962,34,46,8.025013499434122,1.35
11269,5.5,10.023176380641601,0.9738777322304477,38,44,8.025013499434122,1.38
11270,5.5,10.023176380641601,0.9347923344020317,36,39,8.025013499434122,1.35
11271,5.5,10.023176380641601,0.9738777322304477,38,36,8.025013499434122,1.38
11272,5.6,8.974182454814718,0.9542373206359396,36,41,8.025013499434122,1.34
11273,5.5,11.182493960703473,0.9738777322304477,36,38,8.025013499434122,1.35
11274,5.5,11.182493960703473,0.9738777322304477,36,38,8.025013499434122,1.35
11275,5.9,10.023176380641601,0.8589280418463421,36,43,8.025013499434122,1.29
11276,5.8,8.974182454814718,0.9155408290138962,38,42,7.166169912567652,1.32
11277,5.8,10.023176380641601,0.9155408290138962,38,38,8.025013499434122,1.29
11278,5.9,8.974182454814718,0.8776105792643432,32,49,7.166169912567652,1.3
11279,5.8,8.974182454814718,0.8776105792643432,40,41,8.025013499434122,1.3
11280,5.9,8.974182454814718,0.8776105792643432,32,49,7.166169912567652,1.3
11281,5.9,8.025013499434122,0.8964808793049515,32,49,7.166169912567652,1.31
11282,5.9,8.974182454814718,0.9347923344020317,35,47,8.025013499434122,1.32
11283,5.9,10.023176380641601,0.8776105792643432,35,44,7.166169912567652,1.3
11284,5.7,10.023176380641601,1.1170000166126748,36,36,8.974182454814718,1.35
11285,6.0,10.023176380641601,1.0544332106438876,27,52,8.025013499434122,1.31
11286,5.7,10.023176380641601,0.9937155332430823,36,42,8.025013499434122,1.38
11287,5.5,10.023176380641601,1.0544332106438876,40,38,8.974182454814718,1.33
11288,6.0,10.023176380641601,0.9738777322304477,27,57,8.025013499434122,1.3
11289,5.8,10.023176380641601,1.0750806076741224,39,37,8.974182454814718,1.35
11290,6.0,10.023176380641601,1.0544332106438876,27,52,8.025013499434122,1.31
11291,5.7,10.023176380641601,1.0750806076741224,41,37,8.974182454814718,1.35
11292,5.7,11.182493960703473,1.0959355144943643,40,31,8.974182454814718,1.33
11293,5.8,10.023176380641601,1.0959355144943643,38,33,8.974182454814718,1.33
11294,5.7,11.182493960703473,1.0959355144943643,40,31,8.974182454814718,1.33
11295,5.8,8.974182454814718,0.8589280418463421,33,43,8.025013499434122,1.32
11296,5.6,8.974182454814718,0.8589280418463421,31,51,7.166169912567652,1.29
11297,5.7,8.974182454814718,0.8776105792643432,34,47,8.025013499434122,1.29
11298,5.7,8.974182454814718,0.8964808793049515,29,54,7.166169912567652,1.33
11299,5.7,8.974182454814718,0.8404313987816374,30,49,8.025013499434122,1.3
11300,5.7,10.023176380641601,0.9155408290138962,34,44,8.025013499434122,1.28
11301,5.7,8.025013499434122,0.8404313987816374,33,48,8.025013499434122,1.29
11302,5.7,8.974182454814718,0.8589280418463421,26,54,7.166169912567652,1.31
11303,5.8,10.023176380641601,0.8964808793049515,31,42,8.974182454814718,1.3
11304,5.5,11.182493960703473,1.0750806076741224,42,34,8.974182454814718,1.36
11305,5.6,10.023176380641601,0.9738777322304477,37,37,8.974182454814718,1.36
11306,5.5,11.182493960703473,0.9937155332430823,42,38,8.974182454814718,1.32
11307,5.5,10.023176380641601,0.9542373206359396,37,35,8.974182454814718,1.32
11308,5.5,11.182493960703473,0.9542373206359396,40,36,8.974182454814718,1.34
11309,5.5,11.182493960703473,1.0750806076741224,42,34,8.974182454814718,1.36
11310,5.5,10.023176380641601,1.0137527074704766,37,36,8.025013499434122,1.35
11311,5.7,10.023176380641601,0.9937155332430823,37,39,8.974182454814718,1.36
11312,5.9,8.974182454814718,0.9738777322304477,39,44,8.025013499434122,1.28
11313,5.9,8.025013499434122,0.8589280418463421,36,47,7.166169912567652,1.31
11314,6.0,10.023176380641601,1.0544332106438876,27,52,8.025013499434122,1.31
11315,5.9,12.463738035001692,1.2933187402641826,36,43,12.463738035001692,1.25
11316,5.8,10.023176380641601,1.0137527074704766,37,45,8.974182454814718,1.31
11317,5.9,10.023176380641601,0.9937155332430823,38,47,8.025013499434122,1.29
11318,6.0,10.023176380641601,1.0544332106438876,27,52,8.025013499434122,1.31
11319,5.7,15.444646771097048,1.8576511180631639,43,42,15.444646771097048,1.17
11320,5.8,17.17414536944306,1.9153794999769969,39,41,15.444646771097048,1.12
11321,5.8,19.085536923187668,2.0648542032930024,39,40,17.17414536944306,1.13
11322,5.7,13.879731724872837,1.8576511180631639,40,41,17.17414536944306,1.18
11323,5.7,17.17414536944306,1.9153794999769969,42,41,17.17414536944306,1.15
11324,5.7,15.444646771097048,1.8576511180631639,41,34,15.444646771097048,1.18
11325,5.8,17.17414536944306,1.9153794999769969,39,41,15.444646771097048,1.12
11326,5.7,15.444646771097048,1.8576511180631639,41,34,15.444646771097048,1.18
11327,5.7,19.085536923187668,2.0041660239464334,40,36,17.17414536944306,1.14
11328,5.7,17.17414536944306,2.2543742028896707,39,43,17.17414536944306,1.17
11329,5.8,13.879731724872837,1.8863709892679585,36,43,13.879731724872837,1.18
11330,5.8,17.17414536944306,1.8576511180631639,39,39,17.17414536944306,1.14
11331,5.8,19.085536923187668,2.034358394435676,41,42,17.17414536944306,1.14
11332,5.6,19.085536923187668,2.034358394435676,36,42,13.879731724872837,1.19
11333,5.8,13.879731724872837,1.6116964734231178,38,42,12.463738035001692,1.26
11334,5.6,21.197951281441636,2.1899332761161845,42,40,13.879731724872837,1.16
11335,5.7,15.444646771097048,1.8576511180631639,37,41,13.879731724872837,1.19
11336,5.7,13.879731724872837,1.7456010150169163,36,38,12.463738035001692,1.19
11337,5.7,15.444646771097048,1.7731947639642978,36,44,15.444646771097048,1.16
11338,5.7,15.444646771097048,1.7731947639642978,36,44,15.444646771097048,1.16
11339,5.7,19.085536923187668,2.034358394435676,36,38,15.444646771097048,1.17
11340,5.8,19.085536923187668,2.158192909689767,41,38,12.463738035001692,1.14
11341,5.7,19.085536923187668,2.0648542032930024,41,35,13.879731724872837,1.13
11342,5.8,13.879731724872837,1.691234472349262,38,44,13.879731724872837,1.22
11343,5.6,17.17414536944306,1.8863709892679585,36,40,11.182493960703473,1.23
11344,5.7,15.444646771097048,1.7731947639642978,39,39,13.879731724872837,1.2
11345,5.6,23.532530197109352,2.287081207383118,39,37,15.444646771097048,1.13
11346,5.5,26.112638920657883,2.5608525623555205,38,38,17.17414536944306,1.1
11347,5.7,21.197951281441636,2.3201169227365472,37,38,15.444646771097048,1.13
11348,5.6,21.197951281441636,2.2543742028896707,41,40,15.444646771097048,1.11
11349,5.6,21.197951281441636,2.2543742028896707,41,40,15.444646771097048,1.11
11350,5.7,23.532530197109352,2.1899332761161845,35,41,15.444646771097048,1.12
11351,5.7,21.197951281441636,2.2543742028896707,36,37,15.444646771097048,1.12
11352,5.7,19.085536923187668,2.287081207383118,38,40,19.085536923187668,1.08
11353,5.7,19.085536923187668,2.2219926385284996,39,45,17.17414536944306,1.14
11354,5.6,21.197951281441636,2.2543742028896707,36,38,13.879731724872837,1.1
11355,5.5,23.532530197109352,2.4556134647626755,41,38,15.444646771097048,1.12
11356,5.5,15.444646771097048,1.5599814183292713,42,31,11.182493960703473,1.23
11357,5.5,15.444646771097048,1.509290389936298,38,33,11.182493960703473,1.22
11358,5.4,13.879731724872837,1.509290389936298,34,30,11.182493960703473,1.23
11359,5.4,15.444646771097048,1.4351296512898744,37,28,12.463738035001692,1.23
11360,5.4,13.879731724872837,1.534509177617855,40,33,11.182493960703473,1.24
11361,5.4,15.444646771097048,1.4596031111569499,40,30,12.463738035001692,1.22
11362,5.4,15.444646771097048,1.5599814183292713,39,29,10.023176380641601,1.24
11363,5.5,15.444646771097048,1.534509177617855,37,29,12.463738035001692,1.24
11364,5.4,13.879731724872837,1.4596031111569499,42,33,11.182493960703473,1.26
11365,5.4,13.879731724872837,1.3631606937057947,43,28,10.023176380641601,1.24
11366,5.5,15.444646771097048,1.5599814183292713,44,26,11.182493960703473,1.2
11367,5.5,12.463738035001692,1.509290389936298,45,27,10.023176380641601,1.25
11368,5.4,13.879731724872837,1.534509177617855,42,29,10.023176380641601,1.25
11369,5.5,13.879731724872837,1.5599814183292713,44,27,11.182493960703473,1.22
11370,5.4,13.879731724872837,1.4596031111569499,43,29,11.182493960703473,1.21
11371,5.3,13.879731724872837,1.3163669767810915,42,34,11.182493960703473,1.23
11372,5.2,13.879731724872837,1.2704998375324057,43,34,10.023176380641601,1.25
11373,5.5,13.879731724872837,1.4351296512898744,43,28,11.182493960703473,1.28
11374,5.4,15.444646771097048,1.6116964734231178,46,24,11.182493960703473,1.28
11375,5.4,15.444646771097048,1.585709659315846,45,27,11.182493960703473,1.27
11376,5.4,13.879731724872837,1.509290389936298,45,26,10.023176380641601,1.24
11377,5.4,13.879731724872837,1.4843225333848165,43,28,12.463738035001692,1.28
11378,5.5,13.879731724872837,1.2704998375324057,38,30,10.023176380641601,1.23
11379,5.4,13.879731724872837,1.4351296512898744,42,26,10.023176380641601,1.25
11380,5.6,13.879731724872837,1.2704998375324057,38,35,10.023176380641601,1.27
11381,5.4,15.444646771097048,1.4596031111569499,40,26,10.023176380641601,1.25
11382,5.4,15.444646771097048,1.5599814183292713,44,27,11.182493960703473,1.27
11383,5.4,15.444646771097048,1.6116964734231178,44,31,12.463738035001692,1.26
11384,5.4,15.444646771097048,1.4843225333848165,43,27,10.023176380641601,1.25
11385,5.4,15.444646771097048,1.2704998375324057,43,21,11.182493960703473,1.29
11386,5.6,12.463738035001692,1.2479079866764717,44,34,10.023176380641601,1.28
11387,5.6,12.463738035001692,1.2933187402641826,42,31,10.023176380641601,1.29
11388,5.6,13.879731724872837,1.3869108535242765,41,29,10.023176380641601,1.29
